Review,Rating
"good hotel close, great hotel price, rooms tower older good, great bathroom, great shower, great view 20th floor, close subway, inside hotel mall pm open late, hotel restaurant prices expensive 8 restaurants bar.we ate hotel restaurants tokyo choose, loved tokyo,  ",5
"location just feature great days recently location fantastic given walking distance including stadia railway station rains does transit free large zone downtown, desk staff not helpful sense humour concierge knew answers questions room quiet clean comfortable, return,  ",5
"wonderful location lots extra value, great location lots extras, water bottles room complimentary, complimentary wine reception 5 6 pm night..great way meet guest parts world, like europeans staying complete continental breakfast helpful staff restaurants transportation, told staff worked 20 years, quite testament hotel/owners, small room hotel totally re-furbished 04 great bed linens small clean really need, 1/2 block union square street car line not ask 129.00 night, awesome,  ",5
"nice hotel view second room room left row,  ",5
"great location great place great staff recently returned trip san francisco 9/16 9/21, traveled close friend stayed castle inn, got bargain airfare wanted reasonably priced hotel, wanted spend money tours food, castle inn perfect, clean, safe, great area not tourists, reasonably priced no complaints what-so-ever, gentleman 3 young boys, concerned hearing noise, did, staff just wonderful, receptionist owner desk not gracious helpful, provided useful information wanted share sites san francisco wonderful, pretty special lady.and reading place polk wonderful breakfast, just nice little neighborhood addition wonderful breakfast great people waiting, perfect start long days,  ",5
"target absolutely customer centric experience expect jw hotel, checked 82 year old mother jw desert ridge phoenix night stay family gathering lack space home ended staying 5 nights, not hotel staff especially restaurants pampered vip, stay convenience experience jw special vacation.during visit casual breakfast restaurants mother ordered bagel requesting particularly soft requirement reach age, waitress ended bringing warmed croissant noting bagels fresh present challenge chew, mother loved personalized attention really appreciated compassion.our family took advantage stay enjoy incredible poolside facilities water slide lazy river float experience tree shaded areas, mother bathing suit time 10-15 years, motivate bathing suit 82 years old passed incredible threshold.lastly mobility somewhat limited necessitating longer wait car entrance greet staff courteous patient understanding,  ",5
"great hotel great location stayed nights early july, arrived upgraded beautiful room 39th floor 50/night extra, great view city room quite spaceous tokyo standard, staff polite friendly, location hotel n't better, travel airport hotel smooth convenient, hotel staff loaded luggage bus left hotel narita hour, really pleasant stay, definitely,  ",5
"stay, booked stayed hotel dec 26-29 2005. initially wished stay new year price room doubled end stay moved place park ave. westin great location fantastic 1/2 block subway rest madness times square, 36th floor not hear night busy time year, room large nyc clean come expect westin including comfy bed bath, ate breakfast shula time ok bit pricey rest time ventured reservations, 3 places dined mesa grille lupa clinton st. baking co. course did research ahead time great, westin great hotel really not beat location,  ",5
"pleasantly surprised november wife decided drive coast san francisco, did not make reservations decided chances, walking fisherman wharf decided check accommodations recommended california welcome center, directed wall listings accommodations phone, tried couple places no luck did not sound good, fellow attendance said try castle inn heard good things, person answering phone believe marshall, began tell wonderful castle inn, kept telling telling telling wonderful things castle inn, probably remember yell shut make reservation, reservation way castle inn, say pleasantly surprised understatement, said good castle inn true, business card states great location great room great service, true true true, plus terrifically nice couple hosts, did not names business card says marshall ariene, assume ones dealt, helpful accommodating, san francisco certainly stay wholeheartedly recommend castle inn, location quite close trolley cars easily accessable,  ",5
"perfect honeymoon new wife just returned stay honolulu things write post incredible stay aqua ocean tower rooms older serviceable good deal, location great block beach right heart waikiki good distance away hustle/bustle stores nightly street performers.none really remember story good old hospitality service absolutely incredible, day met spoke pearl grace took exceptional care arrival sure no concerns, check speedy bags taken room realized gone, pearl went way help secure car rental reserve shuttle service later week change seats return flight home 2nd day met leonor initial warm friendly greeting looked forward seeing single morning chance, feel like hotel care not case does actually, extremely blessed talented does, really asked went way make sure morning little breakfast pastries gave champagne twice chocolate covered macadamia nuts lei sp really days fun pair borrowed body boards wife use ocean, special pair 4th july lei truly remarkable warm genuine smile face, tina did great job making sure room clean.terry boss friendly kind, did not lot interaction not necessary staff amazing did, true sign great manager leads succeed.i truly hope terry staff special group wife felt extremely special moments leonor greet bid farewell, gave special fresh flowered lei sent hug/kiss waves blown kisses boarded roberts hawaii bus tell watched load bus hotels no received kind treatment cold personless send no came bus huge smile like did thanks aqua ocean hotel, remember thanks making stay incredible honeymoon look forward returning echo thoughts say hope ithe hotel stays affordable major renovation, best luck hotel, room 907 michael caline,  ",5
"beautiful view boyfriend planned trip paris booked hotel reading reviews tripadvisor, booking hotel hotel website sent email requesting room view, received response stating not guaranteed, arrived hotel 1-2 hours check luckily room ready, wonderful room fifth floor corner, nto asked beautiful view eiffel tower balcony amazing, lucky received rooms view n't know request hotel not, room quiet clean, bed comfortable bathroom nice, receptionists helpful spoke english, complaint-which did not actually complain management about-was day came hotel contact lens case missing, assume cleaner not steal guess just swept trash regard temporary not, no complaints,  ",5
"absolutely impeccable stayed soho met 2 nights night girlfriends relax pretty wedding second new husband wedding night, originally wanted book new hazelton hotel uber luxury bit far wedding venue king street downtown traffic stress needed, chose soho proximity design luxury privacy service, did compromise view parking lot not sexy room good view cn tower none waterfront hotels compare soho offered, torontonian luxury touring hotels prior making selection stay absolutely impeccable, fresh orchids large suite plush robes slippers ridiculously comfortable bed molton brown seamoss hydrosoak salts yuan zhi sleep mist complimentary bottles water replenished daily memorably notch service bellman gm pre-check post-check, did not use kitchen stocked, thing liked larger bathroom jacuzzi tub, recommend soho discerning traveler,  ",5
"historic charming central worth stars husband amsterdam days, got good deal pricey hotel stay 4 nights 1 night free, rooms service really 5-star especially european standards, room bathroom amenities, staff courteous helpful, turndown service hotel slippers chocolates feel special, helpful confiming flights making reservations, try breakfast included nice european spread upscale french restaurant inclusive cappuccinos want, hotel quite historic 5 centuries convent town hall, queen married hotel, looking place charming does not feel like large chain hotel luxurious stay, friends stayed modern dylan hip rooms dirtied white sofa no longer white walls furniture scuffed staff not helpful, grand central did not need cab public transportation, close red light district tucked away traffic,  ",5
"nice stay hilton definately worth stay good rate millenium hilton, room gorgeous huge windows sides room stunning views, hotel staff helpful friendly no street noise room,  ",5
"loved stay marriott waikiki beach resort april 17-24, wonderful stay marriott waikiki beach resort, upgraded city view ocean diamond head view, just breath taking, rooms nice comfy beds like sleeping cloud, encountered worked hotel housekeepers desk friendly, walking distance resturants beach lots shopping, hotel 2 pools pool just great bar food service day, tower pool no services.we ate dinner kuhio grill 6:30 friday nights 24.95 prime rib crab leg buffet eat, sweetest crab legs eaten, great desserts.i highly recommend stay,  ",5
"excellent garden just returned 3 days hanging garden, place magnificent experienced incredible service before.thank,  ",5
"excellent hotel not fault abba sants hotel, beds big comfy rooms spacious, staff polite helpful hotel sleek modern located right underground metro station, great stay definitely return,  ",5
"3 stays feel compelled write review, time stay lenox visit wonderful, visit august 2002 night, returned oct 2003 week, visit week july 4th 2005. visits felt compelled write review, wrote read previous ones, true, looking modern hotel skip, old hotel charming tons character, lobby gorgeous rooms stayed nice, location perfect block t stop close best shopping, bathrooms small rooms vary size, beds comfortable rooms clean, hotel environmently friendly, rooms large window nice view, corner rooms windows sides beautiful fireplace, windows open hear sounds city want, staff helpful kind, no mini bars rooms floor coke machine cans 1 bargain, recommend duck tours boston walking tours, hotel sets mood wonderful historical vacation,  ",5
"awesome beautiful hotel great vacation, just got amazing stay el san juan hotel casino 5 nights, place amazing, pretty snobby traveler high standards quality hotels bars restaurants, not understanding people thinking ca n't hotel good remarks, honestly nothing bad say place stayed tuesday july 1st sunday july 6th, stayed un-remodeled garden lanai room ground floor building room 165, rooms n't remodeled opinion simply not need, yes not modern highrise building hotel rooms located rustic/classy appeal newly remodeled rooms n't think really style resort, bed comfortable tiles floor nice furniture nice bathroom big modern fixtures granite countertops large single shower stand-alone soaking tub, decor tasteful elegant, wet bar dark wood granite countertops, best lanai room huge patio stepped garden hot-tub requested check-in resort gorgeous, 3 pools 3 hot-tubs, plenty places lay comfortable padded lounge chairs beds, say hard weekends early reserve one.we like beach better pool spent days, hotel plenty beach loungers umbrellas use, ocean clear blue warm, kinds water sports wave runners boats parasailing, course pay, paid 70 waverunner half hour thought pretty good pirce.we dined 4 hotel restaurants, ate lunch times beach club pool, good food little pricey lunch expected nice upscale resort, want cheaper food tons restaurants street isla verde blocks, ate pizza restaurant located galleria area good, evening dined yamato excellent night koco better food absolutely delicious.at night el san juan casino comes alive 4 bars lobby 10 pm place jam packed, likes hip upscale scene place especially weekends, 3 main bars filled people 20 40 live salsa music people dance, later evening open area salsa band plays bar seperate live bands music, 11 area play modern 40 pop hip hop etc.during stay took walks road isla verde el san juan located checked hotels ate local restaurants, opinion hotels road:1. ritz carlton nice blah capital b. felt like retirement home, quiet stiff n't wrong ti nice no atmosphere like ritz carltons stayed, pool nice boring, lounge chairs n't nearly nice el san juan, ritz aged 50+, ritz does not compare south beach ritz carlton hip vibe georgetown dc good scene, really boring, husband glad did n't choose ritz b/c esj ritz.2, intercontinental nice better score ritz boring, no atmosphere just nice hotel, did eat beach club restaurant afternoon good island/casual feel far hotel pool area concerned boring boring boring, 3. water club liked hotel small boutique hotel different esj ritz intercontinental, pool rooftop super teeny tiny, lobby tiny restaurant tangerine ate night awesome, hotel cool like small boutiquey hotels good choice, club called wet went party thursday night, actually party located 3 floors hotel 80 ground level 90 2nd floor modern music rooftop, views amazing felt like south beach miami scene there.one night went old san juan 10 minute taxi isla verde costs roughly 20 way, dined aquavia sp, awesome, osj beautiful definite head puerto rico.the nights water club evening osj evening just hung hotel various lobby bars unique kind scene, lots interesting people watch just fun happening, oh gambled little bit, problem getting blackjack table night talks bedbugs rude service bad hotel rooms, ridiculous, guess people say things elderly unable deal fun scene think outside bug bites bed bugs, sand fleas beach hotel warns provides free hotel warns beach early late pm use provided, went beach late laid beach day 10 3 pm got bitten line highest recommendations el san juan hotel casino recommend interested going, puerto rico gorgeous,  ",5
"fabulous service unbeatable location foremost service new york palace fabulous, concierge laundry service staff helpful efficient friendly feel home, housekeeping staff wonderful, enjoyed nightly turn service exceptionally clean room bathroom, needed ask needs met quickly smile.our room 20th floor overlooking st. patrick cathedral beautiful view, spent lot time looking large window, bed linens nice changed daily, enjoyed able control lights bedside table touch button, bathroom clean nicely appointed served purposes, loved having really great shower head plenty hot water, vent fan welcome addition.the elevators fast waited seconds, fresh flowers displayed lobby beautifully decorated well-kept, historical aspects building appealed original built 1880's.if change stay agree reviewers breakfast expensive not excellent quality, service mornings bit harried things good just mediocre not quite worth steep prices, did supper itsana thought good service perfect, outstanding qualities ny palace location, pleased fact able walk went, adventurous took subway terminal just minute hotel, look forward returning ny palace future recommended friends,  ",5
"sweet worth small place close want old hats paris, staff speak english speak french speak poorly, amex floor return no better place stay paris, n't forget toss crumb birds breakfast,  ",5
"great hotel beware banana skins, best hotels stayed fiat hotel turin race track roof better not central centrally located close mian metro station shimbashi 5 minutes walk main shopping area ginza.secondly got large rooms appointed generously sized bathroom bidet toilet beware thirdly staff hotel stayed practically staff just waiting chance serve way difficult key reception bell boys intercepted taken key reach desk, breakfast guide seat pull chair/table immediately order start bring ing food 2 minutes, like cold breeakfast juice yoghurt granola, n't room table simultaneously bring granola finished yoghurt apologise delay, usually 10-15 seconds finished yoghurt, razor shaving gel aftershave toothbrush toothpaste day usual shampoo etc.fifthly japan times english paper delivered door 6am morning free copy financial times reception.sixthly concierge reception tpo mark restaurants maps etc.seventhly no tipping japan work job service not hoping tip.eightly- complimentary umbrellas available leave hotel.ninthly hotel 60 night corporate rate good valuetokyo expensive dublin cheaper eat taxis said expensive half cost dublin.i really nice fugu meal torafugu ginza 11,000 yen worth trying odd issue served sliced banan granola day asked no banana, told served banana think example inscrutable east fine,  ",5
"beautiful hotel river view hotel wife accross river, building farthest right,  ",5
"best place stay beijing, husband booked hotel based wonderful reviews t.a, not disappointed, asked hotel send directions chinese helpful taxi driver, hotel not easy drivers, arrived late 11pm check-in went smoothly, asked like pay breakfast upgrade declined upgraded free, staff spoke excellent english huge benefit not know mandarin chinese, fact staff wonderful bellboys doormen waitresses lounge, thank, booked private driver trip great wall recommend doing, need taxi doormen help make sure taxi knows number case problem, room comfortable spacious, tv channels english bathroom large modern, enjoyed having starbucks right, did lot walking hotel great location easy walk forbidden city, need hotel eager help, not hesitate stay, notes took 5 different taxis 3 good 2 tried advantage, taxi thought n't notice demanded pay toll toll leaving airport, toll knew better taxi driver pay, took circles started argue driving, arriving hotel doormen park plaza translate taxi driver gave money, sure official taxis, took summer palace hotel n't official taxi thought handle driver, drove block hotel parked refusing doormen recognize artist meter way, negotiated lower fare knew taxi cost, accepted gave fake currency change discovered getting room, not unofficial taxi, official ones black, not afraid negotiate rates expected china, subway better taking taxi modern fast convenient subway stop right behing park plaza,  ",5
"amazingly quiet considering firstly not cheap hotel london decent, stayed suite 2 nights impressed quality room, lovely beds suprisingly quiet given close action central london, come home late friday saturday night streets hotel make wonder going sleep, amazing quiet street, bar gets busy half attraction,  ",5
"wonderful vacation, reading reviews bavaro princess 6 months, nervous book vacation lot reviews not good, took advice friend went year ago said resort excellent said love, husband stayed bavaro april 16-23rd flew sunwing, flight problem week delayed 8 hours leaving mechanical problems, 2 hour bus ride la romano airport resort did make long day, did w/ platinum upgrade, def reccommend getting upgrade does unlimited internet/premium drinks restaurants, went 5 differenet restaurants ate buffet night, food good, resatuarants better staff make feel pampered, favorite restaurant bella pasta el gaucho, beach unbelievable beautiful white sand water clear, beach bar great wonderful fries munch day, rooms glance little dated came time leave end week felt like home, rooms clean cleaning staff everyday arrived beach, wonderful resort husband spend relaxing week, hope someday able return, seen staff work hard bavaro smile faces amazing,  ",5
"terrific went honeymoon, fantastic, beautiful, workers friendly helpful bartender bought english-spanish dictionary clean, pools beautiful, pictures taken miguel pumerejo painted pictures unbelievable took 200 pictures 10 pictures painted yes cost 800 dollars let tell beautiful pictures seen life, thing say wasnt thrilled food, kind bland, definitely place eventually, wonderful stars money not wasted.,  ",5
"definitely stay great hotel, rooms large asian standards clean, rooms look better official photos, rooms designed lot convenient little details, japan n't believe disposable slippers, reusable sanitized slippers.staff polite helpful, english good better hotel stayed ikebukuro.good location, subway 5 min foot key lines ginza shinjuku, people friendly helpful polite,  ",5
"mark twain recommended, just drove fresno ca 3.5 hr drive san francisco, tired checked mark twain greeted warm professional approach, staff expedient having checked rooms exhausted time stood desk personnel major plus sleep time, know mean relax time, ive noticed service par mark twain manager mr. jake treated family service havent seen long time, rates reasonable service-excellent, thankyou mark twain manager staff making stay pleasant, customer life.fresno68,  ",5
"beautiful resort stayed resort oct. 6-10 2004 post hurricane jeanne, sign hurricane palm trees beach missing leaves, facilities beach landscaping fabulous excellent shape, really loved resort rooms bigger average beautiful marble bathrooms, pools beach clean beautiful plenty chaise loungers shade sun, definitely recommend resort return afford built reputation,  ",5
"really good reviews say, wife visited venice 8-12 spent nights hotel antiche figure boarding cruise ship, read reviews booking room trust complete stranger staying best decisions, hotel northern portion grand canal adjacent scalzi bridge, n't venice did n't know location meant, short walk bus stop airport piazza le roma train station vaporetto stop, means actually bus airport euros/person dropped piazza le roma reasonably walk hotel small suitcase, disclosure cross bridges young no problem making walk, ca n't imagine having lug suitcases hotels canal, room floor deluxe blue decor check website overlooking canal, really beautiful elevator trip easy, room nice, nice furniture lit spotless appeared newly renovated not sure just taken care, larger hotels stayed europe, bathroom notch large beautiful marble murano glass fixtures sinks.everyone desk friendly helped navigate beautiful city, spoke excellent english started feel guilty n't speak italian took great care make sure happy stay, wish stayed longer alas boat set sail, brings point, cruise ship port relatively close far trek foot, water taxi literally parked directly building walk piazza le roma bus provided port authority bus free, 5 minutes drive cruise terminal.breakfast consisted breakfast meats cheeses coffees breads, good.we use free lobby internet access, think wifi access rooms n't quote, pressed space did n't pack, definitely staying return venice, cleanliness size room view location breakfast staff special, choose stay happy decision,  ",5
"great place not stayed ocean sands august year 9-23 having read reviews looking forward holiday having thought write review english perspective ok airport punta cana easily negotiated coming going despite says opening single suitcase doesnt happen just dodge suitcase guys tip cases 10 foot firm no keeps bay check hotel easy cocktail soft drinks kids 3 12 10 7 allocated villa 9 opposite blue pool got room looking dirt road coconut trees wasnt bothered didnt spend time pools huge end holiday going green mould pool guys just cant maintainance blue pool quieter pool yellow pool activities blue pool barman victor blows hot cold problem giving english budweiser baileys quite complained no issues entertainment night like poor version butlins entertainment guys girls stage work hard happy love kids went nights ate buffet days good food tried route 66 terible mexican excellent mikes coffee shop not bad better cakes buffet beach superb white powder sand despite atlantic sea warm little rough got se sunrise fantastic trip called kontiki great kids party boat snorkling boat slide constant food music drink great afternoon supposed safari trip cancelled hurricane dean overall great hotel great people cheap going enjoy stay plenty high factor sun cream used 40 burnt,  ",5
"great place bad sound insulation hotel good situated people like walking seeing possible, renovated building nice bar restaurant kinds stores bars restaurants places metro station 5 minutes walk, expect downtown central hotel, not advise women travelling area make feel just little bit uncomfortable dark bag snatchers, rooms service breakfast ligh standards, going stay ask upper-floor room, soundproofing not good actually hear next-door guest breething,  ",5
"come, husband visited seattle time dec. 2006. celebrating 1st anniversary amazing time, edgewater perfect, staff best experienced, hotel runs shuttles town hour day n't want walk just head downstairs hour, did tip driver loved doing great information reservations local restaurant taking shopping just called hotel gave info, enjoyed walking nearby restaurants enjoyed walk pike market n't recommend walking older folks fairly good distance n't great shape pleasant walk, waterfront room 1st floor interesting winter, waves crashing right basically loved, probably moved higher did n't enjoy crashing waves asked, stay problem tv, minutes repair man fixing bought movie inconvenience.the ambiance wonderful winter stay, loved entrance huge fireplace really loved rooms.i 100 recommend hotel visiting seattle,  ",5
"loved stayed 2 weeks march wonderful, checkin staff wonderful housekeeper extra friendly careful try leave room just like, breakfast grill outstanding seen beautiful delicious, papaya strawberries best fresh muffins eggs want bacon sausage potatoes cereals juices hot cakes waffles, honestly not hungry till dinnertime, room spotless, partial ocean view room quiet a/c worked great, hotel perfect location want, ca n't imagine better place stay,  ",5
"loved continental palacete 8 stayed hotel september 12 14th 2008. types rooms room excellent, larger lovely step window chairs table, called tribune room, lovely sitting area open windows street excellent, yes hotel pink rooms adds quaintness, enjoyed location great 24 hour buffet wine beer water soft drinks food excellent quick snack, days pre-cruise days couples met staying reason, hotel close, thought management excellent accomodating refill white wine pump times stay, highly recommend quaint hotel definitely want stay, secure great lift taking luggage room feels luxurious, price good 4 couples wonderful stay,  ",5
"wedding night amazing wedding night observatory hotel recently, husband received great service minute contacted hotel make enquiry, prior making booking meet reservation staff showed number rooms available, selected room hotel offered organise car pick reception night, room choose beautiful enjoyed champagne strawberries private terrace arrived, morning delicious breakfast delivered room, husband treated treatments day spa, hotel certainly exceeded expectations room lovely staff professional helpful happy work, opportunity personally thank general manager truly memorable start married life came wish checked, highly recommend hotel not wait return anniversary,  ",5
"great location great value great location right cathedral, friendly staff, large rooms restaurant serves awesome chocolate flan, couple drawbacks no a/c beds firm guess like firm beds wont problem, preferred hotel trips mxc,  ",5
"outstanding resort, wonderful vacation sunscape, year stayed allegro door sunscape, wife walked beach continually commented looked sunscape really having great time try, year believe ca n't wait year, staff simply outstanding, know people say staff great forth tell impressed resort, truly hated end week, staff near tears left impacted impacted, favorite piano bar, dave keyboard fun karaoked night wee small hours morning, took daughters 19 16 year blast, met folks st. louis north carolina spent better week partying, food excellent service supreme, rooms great comfortable clean, trust want great time sunscape punta cana grand place,  ",5
"super hotel experience stayed 1 night end 10-day trip away people, ritz carlton did not disappoint.we contacted hotel directly reservation talked courteous agent got great rate, 2 teenage children stayed room, hotel gave spacious corner room, quiet heater came on.room furnishing calibre 5 star hotel similar ritz carlton stayed near las vegas, needless say clean, beds comfortable bit soft me.every staff member met courteous helpful, requested received late checkout, stored luggage dinner restaurant, food restaurant good.the hotel bit far center action easy subway, waited 15 minutes taxi not came just particular night.the line-up ellis island statue liberty starts forming 8:00am, 3 minute walk hotel great head-start.overall great hotel experience bargain new york standard,  ",5
"great hotel great hotel, son age 8 absolutely captivated fish turtles atrium, able feed request desk food, breakfasts awesome saving minimum 30/day stayed 5 days 150 savings, cocktail hour s nice relaxing..a nice touch, steakhouse awesome thanks george food service, great, yes lots renovation going no noise heard, outdoor pool chilly beautiful area, guests use bit outdated kept jamming checking emails, room great, loved come, weight room helped work coktails popcorn, thanks,  ",5
"planning ournext trip excellence, boyfriend just returned trip excellence resort, went couple best experience imagined, beach beautiful beach seen not pebble sight, heard ocean rough able great time swimming ocean not ocean person, pool wonderful swim bar right outside room huge plus, relaxing atmosphere wonderful, staff nicest people met, working 12 hours straight smiling energy, kept entertained, food wonderful, no complaints, ate restaurants mexican ran time loved meal, picky eater, cant forget animals cute, loved parrots beautiful birds wondering resort, club/disco lot fun, entertainment dancing night b/w disco entertainment shows, expected older crowd majority 20-30, granted honeymoon none good time, def couples resort great place relaxing fun vacation, prepared pampered taken care, advantage spa beautiful loved planning vacation november year b/c miss, suggestion dont drink water, not sure water not sick, none did not ruin wonderful time, nothing,  ",5
"special advantages hotel hi stayed elan nights early january 2007 nights mid-december 2006. stays holidaying locations, visiting vacation australians, la times sightseeing la not priority, relaxing having fun beverly hills objective.this hotel located close beverly center mall close hip shopping streets beverly hills robertson boulevard melrose, downside location beverly boulevard direction away beverly center little seedy suspicious characters hanging street did not appear dangerous know, plenty good restaurants nearby, favourite restaurant fact diner, right opposite elan, called jan coffee house, wonderful food use google quickly traditional diner, customers locals baby boomers older seniors, popular noisy fun way, elan delivers meals jan request room service, menu jan room.we did n't great advantage free elan morning buffet fine liked bigger breakfasts types omelettes day breakfast dishes coffee internet rate la best coffee, jan, husband brought coffee fruit juice buffet started thing morning.at end day complimentary wine cheese great wind wind, usual idiot talking loudly cell phone great clients threatened spoil occasion, idiots nowadays sigh room bathroom spotlessly clean comfortable electrical appliances worked, daily room service unobtrusive meticulous, beds comfy, airconditioning little temperamental lack skill, elevator satisfactory use clean, staff reading sure immediately clean, small balcony outside room, liked room overlooking beverly boulevard feel city really comes alive dawn traffic, request quieter room not overlooking boulevard prefer, sets hotel apart superior service provided desk, time came close entering glass doors man ran open greeted friendly smile, staff genuinely interested planned day particular requests, did not nosy, know exactly draw line, complaint yes did minor ones asking tradesman stop cleaning carpet nearby room noisy machine room answered apology immediate attention resolution complaint, rejected beverly hills cab called horribly scruffy dirty looking man alighted taxi driver, called cab immediately apologised, did not criticise not caring scruffy cab driver refusing accept cab, scruffy cab driver came lobby ask passengers heard desk clerk say meaning changed mind, pretty smooth second stay january rented car airport valet parking perfect, tipped did n't tip rushing man just nice, man carried bags room arrival room departure quick attentive competent, bed turned evening radio playing soothing music, small chocolates left bed evening printed note relaying day weather forecast, laptop used free wifi access worked, internet access available guests.the desk staff lengths help guests requests complaints, staff really enjoy hospitality game.both husband recommend place highly superior desk service great location, definitely stay,  ",5
"hotel alessandra beautiful hotel hotel alessandra beautiful hotel friendly staff went way helpful, loved time florence proximity alessandra ponte vecchio meant able wanted, thanks great peaceful stay,  ",5
"n't ask better let start saying totally obessed reading reviews finding information secrets, people relax, helpful knowing expect having knowledge resort run spoiled surprises, got checking did ask floor room, able learned later really no big deal, friends met way floor room exactly accept cathedral ceilings nice, signed excursions right away, opted outback safari marinarium helicopter ride way home, let start outback safari, day totally worth, learned culture dominican lot fun, school typical dominican home teach products, tour guides hilarious drive pleasant, mountains views fantastic, went marinarium, n't favorite actually wish diffrent, granted totally hung day n't think great, drive hour port boat location snorkel, secrets granted no kids, trip, snorkeling kids not really mind, n't wrong love kids n't pay attention doing kept kicking head, sharks stingrays advertise caged like zoo, somewhat hokey, feel bad saying negative things thing room improvement, lets resort, secrets restaurants choose ate chinese restaurant, just everyting excellent n't afraid try mashed bananas breakfast sounds gross actually really good, favorite seafood, lobster best, n't afriad ask, pools immaculate swim bar lot fun, sports bar say hi pedro sweet hard saying goodbye make bombs bahgdad really good, did try boogie board day lot fun waves got really big, shore boyfriend friend rescued called baywatch patrol, actually really funny, just cafeful n't far like did, want nice pictures taken honeymoon just like photographer resort, lot fun pictures turned great, cost 160 36 pictures plus rolls negatives, did black white color little expensive, remember tip maid guy stocks mini bar, problems dispite paranoia reading horror stories, did little trouble shower resolved little time, 24 hr room service comes handy, did times able order case beer 2am n't partying, certainly not helicopter ride, ca n't think better way leave resort, able avoid hour long bus ride airport, line check, know did n't cover, questions not hesitate email happy help,  ",5
"cute room excellent location loved hotel, kept beautifully furnished room ensuite albeit tiny bathroom, right middle madrid lots tapas bars restaurants places drink, handy wander hostal night choose heaps places eat drink popular madrid, felt like safe area lots people strolling going bar bar, room quiet room looked street.great location centre madrid short walk sol metro station means convenient area access attractions transport options airport, atocha regional train station just line catch train spain handy priced convenient hotel,  ",5
"cool charming hideaway w/great location nights sf recommended stay, glad did, refurbished motorlodge did right, comfortable rooms heated pool colorful decor great location, walk palace fine arts science museum fort mason union street public transportation, seeking little luxury bellhops room service et al ai n't, price ease getting comfort fun setting worth trying, high points desk staff know sure customized visitor handouts, free parking getting car tight hotels charge parking plus no matter,  ",5
"worth penny resortthe resort beautiful say big easy, theres 20 two-story villas resort, closer lobby closer beach perfect, rooms kept cleaned day, room staying nice living room couch chair standard size bathroom nice bedroom accommodated people nicely.foodthe food opinion good, guess category depends picky person, not picky dishes buffet liked, remember good look buffet slap plate, 6 la carte restaurants ones went nice, recommend jade japanese la cincetta italian animation team/ entertainmentthese guys trip blast, energetic talented friendly funny work hard morning late night, shout outs spaghetti eddie murphy chico rico, night guys night got crowd participating rocked, dancing acting singing joking around.there casino fun, played bit slot machines fun, drinks included casino playing games, definitely nice casino nicely air conditioned good meeting spot night.activitiesthe day activities probably things enjoy trip, option doing activities hotel expensive walking beach seeing offered activities, ended getting lucky guy named ramon offered activities better price hotel, prices better planned rest activities excursions, definitely recommend anybody wants save little money excursions paul ramon, left beach usually just hanging right little shops.overall great trip recommend everybody,  ",5
"exceeded expectations hotel excellent, location great, literally right chinatown fisherman__Ç_é_ wharf, trolley stop right hotel subway street, service wonderful rooms overwhelmingly exceeded expectations, room service ok like hotel way overcharge food water, walgreen__Ç_é_ block montgomery street pack water large water 1/3 price, concierge excellent helpful, defiantly buy muni pass offer save lot money, husband just average people thought omni maybe treated poorly not, received excellent treatment, husband return sf defiantly stay,  ",5
"good experience spent 3 nights hotel, not close center taxis cheap not inconvenience, did not problems, room incredible big confortable nice, bed huge confortable, window big not dark curtains woke early morning, room second floor floor pool gym bit noisy, bathroom ok advice tap water not safe drink 2 free bottles water day.the staff kind efficient not speak fluent english man speaks words spanish, best help proffessional way specially bell boys, nice helpfull, atm inside hotel restaurant assorted, hotel comfortable nice clean staff nice, hotel good choice,  ",5
"little gem enjoyed stay excellent hotel 21 year old daughter recently, impressed friendliness efficiency proprietors, arrival presented map florence major tourist attractions location good restaurants pointed, bedroom en-suite bathroom spacious clean nicely decorated, nice buffet breakfast provided, hotel colomba located heart florence walking distance train station important sights shops san lorenzo market.if looking good hotel florence friendly atmosphere hotel colomba little gem.catherine buckley ireland,  ",5
"recommended lucky staying small hotel days just loved it.lovely rooms superb location friendly staff.excellent breakfasts- inside outside.take water taxi marco polo maximum effect.great restaurant torcello ask hotel,  ",5
"tapatio cliffs wonderful, staff encountered helpful friendly, easy check check, looking true suite not just room divided half wall gives no privacy, hilton knew right, 3 rooms divided doors privacy great traveling children snorers, entered living room couch bed, room vanity closed doors toilet bathtub, continued large bedroom balcony, beds super comfortable, asked room service additional towels lotions etc. no problem all.the casual mexican restaurant property good cheaper upscale restaurants forget beautiful fireplace good meal, drinks not best night went.the downside staying tapatio cliffs, not close shopping museums, perfect quiet getaway want best rent car, used towncar service night rates slightly higher cab cozy super expensive, hotel does provide shuttle 9.00 closest upscale mall schedule i.e, leave hotel 11:30 a.m. return 3:15 p.m. provide shuttle service onsite rooms restaurants came handy 30 degree temperatures night, just prepared tip.all lived hilton, extremely happy room, time phoenix winter outside freezing central heat worked great not cold inside,  ",5
